lng,lat
-79.293414,36.064501
-79.287270,36.076901
-79.313899,36.072301
-79.289927,36.067878
-79.309444,36.071386
-79.294901,36.075974
-79.296111,36.077070
-79.301845,36.092665
-79.301373,36.089925
-79.305470,36.088330
-79.298979,36.075388
-79.298337,36.075195
-79.276795,36.092335
-79.278632,36.058621
-79.312184,36.074355
-79.301155,36.072258
-79.279735,36.086141
-79.301435,36.082624
-79.303621,36.076497
-79.289879,36.081216
-79.296441,36.068025
-79.305728,36.079084
-79.290775,36.081492
-79.290556,36.077717
-79.276135,36.083396
-79.298788,36.104454
-79.296241,36.085700
-79.294206,36.085385
-79.280538,36.088302
-79.297138,36.097362
-79.292777,36.102789
-79.310768,36.093175
-79.315437,36.071845
-79.290912,36.072713
-79.284920,36.065639
-79.296598,36.086688
-79.293530,36.082870
-79.299950,36.077394
-79.291367,36.074646
-79.298190,36.086182
-79.298263,36.073644
-79.295542,36.089188
-79.293448,36.087368
-79.298588,36.087370
-79.299083,36.088236
-79.306825,36.097070
-79.293502,36.076150
-79.290100,36.073443
-79.317007,36.084101
-79.292374,36.093865
-79.284293,36.065668
-79.301013,36.080706
-79.303784,36.064651
-79.293721,36.079895
-79.299019,36.090920
-79.281669,36.082783
-79.283110,36.086451
-79.321842,36.078317
-79.310049,36.091699
-79.287185,36.081830
-79.297938,36.064254
-79.289461,36.060198
-79.311185,36.066621
-79.284545,36.067253
-79.292993,36.083662
-79.298495,36.085306
-79.273731,36.074603
-79.299627,36.067114
-79.314374,36.075802
-79.289940,36.063208
-79.306740,36.076155
-79.312945,36.077147
-79.292237,36.093965
-79.303731,36.072547
-79.319012,36.082732
-79.290433,36.087582
-79.301990,36.076432
-79.293279,36.089538
-79.319629,36.064297
-79.304273,36.077086
-79.286631,36.080411
-79.298704,36.090231
-79.284993,36.093118
-79.319804,36.059088
-79.301608,36.071907
-79.305621,36.086739
-79.299682,36.070276
-79.295339,36.069188
-79.300088,36.088380
-79.296932,36.076730
-79.299622,36.077498
-79.280532,36.089107
-79.309829,36.079436
-79.305832,36.092259
-79.309666,36.074882
-79.299799,36.068290
-79.303841,36.089395
-79.303771,36.093510
-79.306315,36.078153
-79.290521,36.067125
-79.310332,36.071326
-79.295490,36.094694
-79.305072,36.080654
-79.304091,36.086870
-79.285283,36.085409
-79.302170,36.086500
-79.322222,36.077860
-79.299971,36.084196
-79.303483,36.078463
-79.291029,36.085357
-79.315562,36.090481
-79.289716,36.084801
-79.313876,36.090750
-79.290189,36.082365
-79.293553,36.074730
-79.287942,36.101234
-79.297548,36.071091
-79.296431,36.077099
-79.298558,36.070635
-79.313685,36.083637
-79.304727,36.093325
-79.289757,36.083282
-79.309629,36.084651
-79.281299,36.086771
-79.297050,36.079628
-79.293168,36.072283
-79.311322,36.091830
-79.299877,36.087999
-79.302216,36.083980
-79.306418,36.080008
-79.282530,36.088575
-79.310834,36.078725
-79.307893,36.080671
-79.287815,36.087649
-79.309598,36.092529
-79.294118,36.076450
-79.295662,36.089223
-79.303870,36.083332
-79.296577,36.069582
-79.298080,36.083510
-79.302221,36.061006
-79.293006,36.059812
-79.291682,36.075771
-79.298215,36.091499
-79.295771,36.071655
-79.317928,36.072643
-79.296955,36.093042
-79.296669,36.082664
-79.305138,36.064954
-79.307339,36.064664
-79.297407,36.078779
-79.277941,36.077382
-79.302319,36.072659
-79.314892,36.085917
-79.299743,36.082888
-79.301461,36.089012
-79.300487,36.070656
-79.309173,36.095341
-79.299343,36.057695
-79.308208,36.065911
-79.298065,36.088944
-79.321368,36.071216
-79.308861,36.066659
-79.297440,36.077823
-79.310208,36.081709
-79.303998,36.067541
-79.309852,36.057210
-79.301535,36.069790
-79.304468,36.081106
-79.284030,36.078315
-79.288760,36.074620
-79.285958,36.095903
-79.293486,36.059124
-79.275994,36.086681
-79.289402,36.080311
-79.284714,36.086770
-79.315536,36.068071
-79.310747,36.086986
-79.284309,36.070951
-79.292349,36.068324
-79.326759,36.069234
-79.301368,36.081097
-79.305219,36.081214
-79.292735,36.087155
-79.305718,36.083466
-79.309255,36.075647
-79.280449,36.081542
-79.301095,36.092627
-79.299867,36.083311
-79.291237,36.076371
-79.306075,36.070487
-79.298577,36.082737
-79.309347,36.078430
-79.288216,36.061292
-79.291474,36.098618
-79.313440,36.072935
-79.296105,36.091957
-79.318334,36.094978
-79.277875,36.083441
-79.293396,36.074362
-79.300600,36.075970
-79.297854,36.087218
-79.299605,36.099682
-79.307632,36.070629
-79.309822,36.080007
-79.305921,36.076526
-79.290402,36.084170
-79.285644,36.083720
-79.304109,36.074720
-79.308756,36.076282
-79.287327,36.075434
-79.312343,36.085367
-79.297588,36.073512
-79.320733,36.077560
-79.298361,36.063108
-79.308343,36.091110
-79.304157,36.071184
-79.290166,36.085955
-79.294542,36.066751
-79.304577,36.072187
-79.315238,36.065680
-79.295719,36.082040
-79.305582,36.084954
-79.275845,36.077484
-79.300522,36.070738
-79.323365,36.075230
-79.296792,36.062421
-79.293305,36.086105
-79.300435,36.072595
-79.283901,36.063255
-79.297228,36.072906
-79.305810,36.089285
-79.295598,36.093394
-79.290257,36.070092
-79.307781,36.075015
-79.313936,36.072977
-79.312343,36.086947
-79.291914,36.062772
-79.325003,36.088287
-79.307453,36.075219
-79.306072,36.077163
-79.291908,36.082307
-79.302677,36.082072
-79.287507,36.083527
-79.284224,36.080134
-79.309741,36.086836
-79.289230,36.074898
-79.284640,36.075513
-79.305153,36.079935
-79.287478,36.090332
-79.304958,36.083597
-79.288106,36.076768
-79.287324,36.103573
-79.286150,36.079023
-79.307005,36.084960
-79.299533,36.068434
-79.287151,36.074406
-79.294965,36.075665
-79.292995,36.080749
-79.299033,36.069513
-79.313040,36.078165
-79.304388,36.080340
-79.286321,36.076605
-79.292570,36.075999
-79.300760,36.071054
-79.293383,36.071730
-79.300171,36.080807
-79.284751,36.082815
-79.305209,36.080543
-79.310552,36.079300
-79.301251,36.092217
-79.312177,36.094263
-79.294049,36.099410
-79.305545,36.086078
-79.294061,36.077466
-79.303106,36.073559
-79.302995,36.076927
-79.286984,36.088239
-79.291911,36.078874
-79.284737,36.091763
-79.300913,36.075418
-79.307906,36.072027
-79.281118,36.089684
-79.297976,36.071904
-79.296277,36.073499
-79.285377,36.085444
-79.309830,36.078116
-79.308875,36.072497
-79.298697,36.085329
-79.295914,36.077053
-79.324042,36.081511
-79.299529,36.087892
-79.303351,36.067644
-79.298226,36.090922
-79.272242,36.077016
-79.272666,36.069757
-79.294633,36.070124
-79.293547,36.072057
-79.290335,36.079422
-79.307612,36.066084
-79.306381,36.073999
-79.289280,36.058845
-79.299025,36.075664
-79.290390,36.089475
-79.287384,36.075114
-79.305103,36.077366
-79.294950,36.086897
-79.316329,36.073200
-79.294523,36.090496
-79.291222,36.070010
-79.304447,36.099724
-79.306788,36.073843
-79.294034,36.079710
-79.315259,36.065708
-79.306455,36.072584
-79.288286,36.082809
-79.298295,36.076632
-79.291160,36.086364
-79.302489,36.076318
-79.302668,36.083874
-79.310471,36.099375
-79.299411,36.071581
-79.299545,36.071421
-79.301564,36.074099
-79.317960,36.084295
-79.324337,36.080857
-79.302273,36.072154
-79.307117,36.097559
-79.295698,36.084503
-79.297969,36.066159
-79.286554,36.068210
-79.293878,36.093285
-79.314098,36.058768
-79.303737,36.087978
-79.312418,36.085122
-79.299296,36.072071
-79.292821,36.079499
-79.292285,36.085818
-79.297034,36.077662
-79.304847,36.088164
-79.280722,36.069260
-79.296370,36.077058
-79.280028,36.062516
-79.328004,36.087020
-79.293369,36.086613
-79.299976,36.069770
-79.302801,36.075576
-79.297490,36.059122
-79.303468,36.068782
-79.278302,36.085451
-79.296795,36.068379
-79.295586,36.087275
-79.278713,36.083660
-79.296996,36.087921
-79.311336,36.083676
-79.317317,36.090843
-79.305360,36.068940
-79.306843,36.053928
-79.307754,36.073039
-79.284021,36.083412
-79.307581,36.072817
-79.298956,36.074032
-79.286865,36.080201
-79.302301,36.081329
-79.320199,36.070606
-79.286215,36.081421
-79.310290,36.086309
-79.291747,36.087032
-79.289795,36.076712
-79.303509,36.096835
-79.301736,36.084816
-79.301800,36.088822
-79.293655,36.068000
-79.299571,36.077276
-79.305249,36.091867
-79.315459,36.090950
-79.306523,36.074794
-79.302056,36.069531
-79.290935,36.077806
-79.300789,36.074296
-79.299336,36.085748
-79.291326,36.094679
-79.302745,36.080723
-79.294507,36.067862
-79.304754,36.082213
-79.280960,36.095935
-79.287611,36.092289
-79.308609,36.068323
-79.291862,36.078413
-79.296576,36.074539
-79.280628,36.069811
-79.284763,36.074179
-79.296026,36.083010
-79.299920,36.077202
-79.296932,36.067485
-79.280653,36.064157
-79.301619,36.079410
-79.288106,36.075544
-79.278095,36.070567
-79.284913,36.082744
-79.299997,36.086491
-79.295083,36.074149
-79.294945,36.083752
-79.285365,36.093755
-79.309473,36.088132
-79.302446,36.086397
-79.299400,36.064955
-79.284026,36.090716
-79.309366,36.091174
-79.300352,36.083689
-79.278330,36.074360
-79.299497,36.074750
-79.288641,36.054210
-79.319061,36.076331
-79.320741,36.072648
-79.302369,36.067545
-79.284735,36.074029
-79.305468,36.062570
-79.289294,36.091131
-79.313429,36.073881
-79.305748,36.078316
-79.301574,36.083948
-79.292317,36.095225
-79.286178,36.093766
-79.300071,36.087595
-79.298499,36.091513
-79.295731,36.090356
-79.304323,36.083606
-79.295381,36.067093
-79.303215,36.072984
-79.281574,36.070074
-79.305669,36.085391
-79.291041,36.074073
-79.299268,36.052286
-79.291097,36.074661
-79.287834,36.089145
-79.286098,36.064318
-79.292179,36.064513
-79.299764,36.074168
-79.278043,36.082230
-79.287739,36.079042
-79.273847,36.072591
-79.271893,36.085639
-79.306683,36.089820
-79.309810,36.061082
-79.299634,36.073032
-79.304114,36.099260
-79.293091,36.104068
-79.314331,36.068036
-79.306152,36.076382
-79.299229,36.079054
-79.304007,36.077960
-79.299425,36.075447
-79.279770,36.087800
-79.305956,36.085057
-79.301803,36.086480
-79.293774,36.074140
-79.300733,36.063754
-79.310797,36.069179
-79.310522,36.070725
-79.301014,36.059064
-79.288277,36.085137
-79.312442,36.085927
-79.279608,36.075007
-79.296911,36.072645
-79.304895,36.085264
-79.295759,36.081548
-79.280728,36.078995
-79.310578,36.089174
-79.298305,36.081634
-79.300949,36.085196
-79.302441,36.069620
-79.285109,36.073592
-79.291692,36.082178
-79.288741,36.064738
-79.287017,36.077664
-79.310878,36.070038
-79.296417,36.064996
-79.299934,36.092924
-79.295129,36.075616
-79.301473,36.091255
-79.303838,36.095469
-79.307157,36.098879
-79.280369,36.083712
-79.281616,36.085969
-79.302364,36.062774
-79.286163,36.093956
-79.301037,36.085030
-79.291953,36.062023
-79.292248,36.080673
-79.300701,36.081298
-79.291854,36.090227
-79.306423,36.081569
-79.302191,36.064755
-79.319828,36.087059
-79.309142,36.096419
-79.289918,36.088211
-79.295406,36.102604
-79.294800,36.070432
-79.300512,36.075582
-79.307534,36.081453
-79.293299,36.077543
-79.307980,36.076480
-79.317998,36.080288
-79.297692,36.067349
-79.283088,36.088127
-79.297912,36.063845
-79.299332,36.063142
-79.288287,36.059423
-79.302775,36.085566
-79.290649,36.082344
-79.299299,36.079230
-79.298739,36.067097
-79.305230,36.061935
-79.278973,36.056476
-79.291603,36.074937
-79.304755,36.069002
-79.288749,36.065695
-79.292984,36.063709
-79.295899,36.083072
-79.290084,36.067888
-79.297875,36.077446
-79.313493,36.066712
-79.304692,36.071002
-79.296508,36.068936
-79.288296,36.066001
-79.280407,36.057697
-79.288899,36.100628
-79.281308,36.091641
-79.280835,36.086050
-79.304995,36.086629
-79.296454,36.093637
-79.318014,36.069653
-79.296897,36.094683
-79.289344,36.054025
-79.296545,36.064923
-79.314389,36.070042
-79.297154,36.077155
-79.310311,36.077206
-79.280077,36.089429
-79.286067,36.083370
-79.295558,36.060889
-79.308407,36.094725
-79.292897,36.076605
-79.297497,36.093073
-79.309346,36.075622
-79.290531,36.080986
-79.292307,36.070050
-79.302094,36.077953
-79.315724,36.081236
-79.289578,36.091821
-79.319265,36.084396
-79.285568,36.054678
-79.305869,36.071149
-79.288464,36.079008
-79.268554,36.078381
-79.305608,36.066622
-79.312325,36.095475
-79.301520,36.073048
-79.322102,36.064544
-79.297872,36.073132
-79.285742,36.087754
-79.300030,36.073682
-79.293888,36.078836
-79.295974,36.074321
-79.315119,36.087041
-79.308401,36.077158
-79.321262,36.073892
-79.288902,36.081714
-79.302368,36.090506
-79.301562,36.087926
-79.300327,36.090038
-79.302835,36.060837
-79.310611,36.086607
-79.312231,36.079637
-79.329756,36.069170
-79.309409,36.089362
-79.294755,36.088071
-79.308785,36.071487
-79.296626,36.075087
-79.305875,36.076939
-79.296035,36.072362
-79.288059,36.073694
-79.286668,36.077350
-79.301658,36.060353
-79.291409,36.076561
-79.293023,36.110449
-79.308964,36.073105
-79.301937,36.075352
-79.290764,36.083777
-79.297764,36.080509
-79.302443,36.072290
-79.301728,36.099668
-79.298879,36.109808
-79.302951,36.086661
-79.283377,36.083115
-79.293211,36.052494
-79.293507,36.075474
-79.296131,36.064456
-79.294956,36.084379
-79.302729,36.075925
-79.306132,36.080476
-79.294778,36.076421
-79.292849,36.087956
-79.291450,36.073618
-79.294899,36.077908
-79.305102,36.081591
-79.311208,36.077052
-79.292719,36.085419
-79.293694,36.076481
-79.294745,36.096011
-79.297640,36.071101
-79.295566,36.087910
-79.308065,36.068939
-79.322892,36.089410
-79.306546,36.062782
-79.306434,36.093819
-79.303707,36.076295
-79.301798,36.072361
-79.308583,36.092906
-79.313665,36.086999
-79.299358,36.087512
-79.285696,36.084850
-79.301265,36.072580
-79.275046,36.062881
-79.289742,36.077456
-79.302592,36.086687
-79.301387,36.080746
-79.286329,36.073459
-79.309239,36.068597
-79.300954,36.091397
-79.283982,36.062148
-79.301277,36.063767
-79.308772,36.076108
-79.295496,36.076776
-79.297706,36.084620
-79.311002,36.079964
-79.285418,36.083253
-79.305928,36.090448
-79.325837,36.072345
-79.302341,36.085586
-79.299009,36.088566
-79.305969,36.075567
-79.287958,36.066303
-79.301830,36.072351
-79.299594,36.077561
-79.307694,36.072296
-79.297743,36.084187
-79.292442,36.070236
-79.300922,36.083548
-79.283574,36.067472
-79.291015,36.084410
-79.294506,36.098697
-79.294866,36.074632
-79.309874,36.086755
-79.294998,36.093092
-79.302855,36.074651
-79.296074,36.073560
-79.313651,36.065842
-79.294231,36.093184
-79.300503,36.082636
-79.292749,36.085751
-79.299783,36.083408
-79.303888,36.061701
-79.292646,36.086486
-79.302049,36.083997
-79.317301,36.093073
-79.304030,36.078607
-79.298315,36.060964
-79.293829,36.067140
-79.299049,36.082199
-79.302834,36.065772
-79.291566,36.073473
-79.299647,36.073090
-79.284343,36.080634
-79.299900,36.107350
-79.291757,36.084485
-79.273092,36.092178
-79.292822,36.086943
-79.305183,36.071986
-79.294872,36.094810
-79.295695,36.076378
-79.288206,36.080954
-79.284398,36.073975
-79.299571,36.056339
-79.291883,36.092118
-79.293649,36.080646
-79.274911,36.085385
-79.309688,36.079977
-79.289171,36.064281
-79.302858,36.083895
-79.313305,36.077013
-79.278617,36.087016
-79.310000,36.088577
-79.292261,36.080265
-79.316534,36.078540
-79.287889,36.064580
-79.304224,36.068667
-79.288399,36.074157
-79.312502,36.083946
-79.301990,36.082944
-79.296221,36.078434
-79.286013,36.060449
-79.283479,36.094035
-79.316947,36.084215
-79.317987,36.078740
-79.291234,36.078325
-79.294765,36.075943
-79.286143,36.067664
-79.285680,36.074837
-79.299544,36.080538
-79.296453,36.097790
-79.292355,36.088317
-79.276440,36.051510
-79.302183,36.075969
-79.297927,36.095397
-79.298201,36.073902
-79.305258,36.090352
-79.300999,36.073639
-79.291716,36.064550
-79.303340,36.082007
-79.288456,36.090127
-79.298504,36.073259
-79.306611,36.090938
-79.286769,36.059614
-79.292430,36.105238
-79.316536,36.083159
-79.301701,36.081425
-79.294754,36.079186
-79.290572,36.086284
-79.302063,36.068033
-79.298797,36.082748
-79.303805,36.064348
-79.294413,36.087893
-79.313973,36.073174
-79.303568,36.081601
-79.305774,36.087909
-79.291650,36.084197
-79.292153,36.089574
-79.292823,36.076481
-79.290912,36.077023
-79.323467,36.088514
-79.290894,36.070177
-79.289266,36.097784
-79.287820,36.076251
-79.302912,36.087095
-79.318185,36.078609
-79.290908,36.068702
-79.293762,36.091640
-79.304137,36.077543
-79.287136,36.078243
-79.294320,36.080303
-79.303338,36.071677
-79.308452,36.068103
-79.303483,36.081939
-79.318251,36.061906
-79.325729,36.081968
-79.297209,36.084054
-79.292316,36.093097
-79.291639,36.089260
-79.328396,36.077549
-79.306741,36.074950
-79.295623,36.079927
-79.301041,36.084596
-79.297313,36.100321
-79.309103,36.076765
-79.305291,36.079452
-79.298255,36.085711
-79.309142,36.095281
-79.299654,36.083278
-79.284710,36.087550
-79.286348,36.084765
-79.315589,36.075684
-79.294714,36.071245
-79.297987,36.073083
-79.294969,36.078221
-79.290592,36.066219
-79.314694,36.084342
-79.272749,36.087139
-79.294036,36.090462
-79.301680,36.071303
-79.291752,36.074906
-79.304778,36.077714
-79.302416,36.071542
-79.300145,36.102070
-79.293724,36.059624
-79.311439,36.076528
-79.301619,36.085174
-79.302749,36.057352
-79.303643,36.075676
-79.297722,36.069696
-79.303327,36.067461
-79.286751,36.083104
-79.314207,36.099620
-79.294810,36.091794
-79.293807,36.082855
-79.312221,36.075200
-79.303880,36.098084
-79.315856,36.083462
-79.286870,36.094279
-79.297078,36.093948
-79.295044,36.068880
-79.301544,36.087825
-79.288596,36.083002
-79.295956,36.092837
-79.291991,36.090338
-79.293507,36.085463
-79.307093,36.070149
-79.295153,36.091811
-79.300631,36.084994
-79.308610,36.075379
-79.288641,36.072512
-79.292871,36.089044
-79.305146,36.075113
-79.293437,36.088746
-79.298779,36.074443
-79.292850,36.090860
-79.289141,36.076589
-79.307326,36.092670
-79.302655,36.069473
-79.284209,36.079221
-79.324522,36.067913
-79.303209,36.078985
-79.298067,36.081020
-79.303947,36.080353
-79.291893,36.080075
-79.280689,36.096851
-79.289268,36.080977
-79.299098,36.067429
-79.309425,36.080589
-79.279544,36.085516
-79.308157,36.072128
-79.291331,36.076374
-79.284416,36.064870
-79.308146,36.079585
-79.300250,36.092172
-79.305613,36.090868
-79.299782,36.078833
-79.285218,36.087532
-79.313633,36.062936
-79.310629,36.097802
-79.286779,36.071048
-79.311286,36.098025
-79.283967,36.086411
-79.319037,36.078575
-79.305706,36.080627
-79.295877,36.066232
-79.305722,36.081375
-79.300465,36.063550
-79.302332,36.069327
-79.280103,36.076996
-79.290164,36.078735
-79.306101,36.075206
-79.302609,36.085932
-79.295968,36.080122
-79.291795,36.056842
-79.289510,36.063793
-79.309863,36.079468
-79.294612,36.068777
-79.285531,36.073901
-79.281652,36.082153
-79.299421,36.084916
-79.295073,36.090908
-79.305927,36.087738
-79.315263,36.071055
-79.297860,36.080202
-79.289209,36.071510
-79.277094,36.077870
-79.310778,36.087494
-79.301681,36.084241
-79.304021,36.080195
-79.315490,36.085027
-79.288424,36.079265
-79.302473,36.076737
-79.308526,36.081093
-79.303803,36.093169
-79.295973,36.089774
-79.295837,36.081520
-79.299572,36.087212
-79.316197,36.082979
-79.292539,36.074726
-79.300868,36.089097
-79.297627,36.078309
-79.306578,36.071525
-79.288793,36.102373
-79.295296,36.079251
-79.298884,36.079754
-79.287570,36.076452
-79.301977,36.086154
-79.301610,36.081831
-79.311324,36.087730
-79.297371,36.066466
-79.295994,36.064726
-79.310144,36.071602
-79.297674,36.077441
-79.290475,36.075944
-79.298920,36.072594
-79.307288,36.088642
-79.293913,36.086550
-79.309651,36.087136
-79.298870,36.096046
-79.302364,36.095952
-79.307669,36.060161
-79.291829,36.068719
-79.307290,36.072744
-79.309790,36.086122
-79.286573,36.067784
-79.291075,36.067991
-79.286102,36.082504
-79.308765,36.067193
-79.300843,36.081163
-79.283243,36.059579
-79.285852,36.064158
-79.288786,36.076005
-79.298336,36.070849
-79.274143,36.060854
-79.299692,36.085027
-79.290341,36.082840
-79.292451,36.086607
-79.290536,36.096413
-79.299993,36.076365
-79.279333,36.065343
-79.303752,36.080568
-79.298390,36.086716
-79.311788,36.061388
-79.306930,36.076747
-79.284442,36.073320
-79.299708,36.082092
-79.279651,36.084650
-79.297043,36.067870
-79.287588,36.083250
-79.289100,36.093168
-79.295640,36.089273
-79.291726,36.099755
-79.311584,36.089726
-79.284468,36.081276
-79.292267,36.068338
-79.310910,36.074240
-79.294868,36.087447
-79.302880,36.073823
-79.301528,36.087653
-79.299712,36.078943
-79.296688,36.069056
-79.279425,36.092360
-79.319380,36.061216
-79.289355,36.075676
-79.293168,36.087802
-79.300657,36.079105
-79.304437,36.095405
-79.298061,36.096626
-79.299193,36.081121
-79.301433,36.058935
-79.294675,36.071235
-79.293222,36.087837
-79.282993,36.062531
-79.303331,36.074016
-79.297657,36.097306
-79.295960,36.080666
-79.290923,36.056613
-79.285756,36.087050
-79.286888,36.085770
-79.327466,36.080568
-79.301478,36.090010
-79.303210,36.048646
-79.297357,36.080185
-79.275761,36.083522
-79.308328,36.060834
-79.275197,36.070924
-79.311640,36.071066
-79.303013,36.074148
-79.302618,36.088494
-79.290414,36.060959
-79.310323,36.067979
-79.303521,36.084690
-79.296850,36.085491
-79.309393,36.063798
-79.293065,36.077461
-79.305687,36.082442
-79.291580,36.096930
-79.303934,36.089429
-79.300375,36.084103
-79.298079,36.081175
-79.308051,36.076216
-79.299862,36.085456
-79.298039,36.084866
-79.290999,36.083845
-79.280570,36.064533
-79.295693,36.090548
-79.297640,36.092546
-79.295443,36.076013
-79.273745,36.069084
-79.304596,36.059173
-79.305321,36.088587
-79.294307,36.086304
-79.290364,36.080033
-79.297095,36.083682
-79.298042,36.069957
-79.288276,36.067325
-79.307291,36.065472
-79.315791,36.085340
-79.298614,36.070146
-79.299755,36.082948
-79.290074,36.058871
-79.285625,36.085250
-79.313104,36.089537
-79.303213,36.066752
-79.274503,36.085384
-79.286983,36.079196
-79.301708,36.086012
-79.292369,36.084122
-79.304914,36.075160
-79.296103,36.086316
-79.298611,36.069424
-79.281322,36.082076
-79.310494,36.077219
-79.302154,36.066048
-79.308892,36.070534
-79.296159,36.083621
-79.288761,36.086509
-79.318686,36.099383
-79.297462,36.080298
-79.304160,36.075550
-79.302361,36.078198
-79.287563,36.077871
-79.280213,36.074736
-79.299267,36.079744
-79.305208,36.095613
-79.301950,36.070421
-79.291876,36.082764
-79.320735,36.070780
-79.287217,36.066664
-79.309341,36.077085
-79.300156,36.068177
-79.315207,36.069520
-79.297577,36.081218
-79.286474,36.077660
-79.302977,36.090748
-79.319145,36.065149
-79.294402,36.067772
-79.296773,36.090599
-79.304726,36.061728
-79.297732,36.080327
-79.302623,36.083291
-79.301311,36.066562
-79.272682,36.072317
-79.282340,36.087578
-79.320403,36.082312
-79.295904,36.084234
-79.300780,36.079412
-79.305174,36.065893
-79.304507,36.079040
-79.298534,36.091890
-79.295330,36.085466
-79.299201,36.066938
-79.308743,36.087570
-79.307900,36.102556
-79.305242,36.079699
-79.314632,36.087019
-79.311692,36.083113
-79.313849,36.076649
-79.285699,36.066059
-79.300275,36.062927
-79.286288,36.070799
-79.301618,36.080258
-79.296396,36.068857
-79.298498,36.075175
-79.283963,36.066803
-79.286919,36.079026
-79.304039,36.101168
-79.285014,36.085249
-79.287352,36.082684
-79.302439,36.088904
-79.295338,36.083570
-79.291031,36.090766
-79.304135,36.080483
-79.290379,36.073766
-79.292450,36.070860
-79.297235,36.084432
-79.304153,36.075828
-79.303212,36.084535
-79.316588,36.073510
-79.315924,36.071841
-79.290771,36.070405
-79.289023,36.081633
-79.304936,36.082736
-79.283769,36.076497
-79.293094,36.079323
-79.299874,36.066334
-79.293779,36.088907
-79.296299,36.079366
-79.299722,36.077085
-79.291978,36.062621
-79.306444,36.098347
-79.292362,36.077490
-79.313034,36.066851
-79.293816,36.065813
-79.281067,36.082706
-79.296501,36.080579
-79.286781,36.090690
-79.287452,36.084749
-79.301909,36.096694
-79.303675,36.090835
-79.305366,36.081321
-79.320570,36.086687
-79.311931,36.055999
-79.336354,36.086843
-79.296645,36.077755
-79.305869,36.082997
-79.305713,36.087388
-79.290736,36.083923
-79.308018,36.076579
-79.290762,36.077345
-79.306483,36.082047
-79.298000,36.078367
-79.288009,36.077352
-79.312479,36.064055
-79.303405,36.071767
-79.281579,36.088668
-79.300151,36.081098
-79.298000,36.084478
-79.274538,36.084431
-79.313363,36.095618
-79.296206,36.086728
-79.318743,36.086881
-79.299839,36.080083
-79.295783,36.092003
-79.303139,36.069173
-79.301725,36.090973
-79.294651,36.083312
-79.293972,36.088681
-79.302087,36.066607
-79.282500,36.089580
-79.281154,36.071938
-79.306966,36.070842
-79.293442,36.063116
-79.304132,36.084625
-79.298274,36.076373
-79.290937,36.077531
-79.301993,36.070516
-79.293054,36.081485
-79.290727,36.082651
-79.287301,36.076525
-79.320312,36.087474
-79.283942,36.063028
-79.302474,36.090623
-79.304071,36.098155
-79.307591,36.083268
-79.305924,36.086470
-79.315385,36.075205
-79.288505,36.078564
-79.285840,36.066923
-79.303760,36.074594
-79.293532,36.088512
-79.297242,36.072636
-79.284011,36.073751
-79.320642,36.098694
-79.272937,36.081494
-79.300412,36.075064
-79.304532,36.071470
-79.273032,36.081127
-79.302020,36.075927
-79.303857,36.071705
-79.298762,36.070377
-79.300585,36.097617
-79.322700,36.062899
-79.303464,36.079351
-79.313627,36.081867
-79.301407,36.070165
-79.307619,36.070719
-79.279824,36.061744
-79.311080,36.053218
-79.292582,36.090268
-79.280022,36.090533
-79.308409,36.076667
-79.302363,36.086624
-79.298384,36.073364
-79.306560,36.069512
-79.309174,36.073584
-79.310547,36.080345
-79.289977,36.066126
-79.289812,36.072715
-79.279627,36.075999
-79.298747,36.085905
-79.274816,36.105106
-79.284106,36.080371
-79.299457,36.097686
-79.294530,36.086068
-79.282346,36.068015
-79.300033,36.065331
-79.302171,36.072037
-79.295409,36.085394
-79.313700,36.084580
-79.297537,36.082182
-79.294525,36.071937
-79.298144,36.061459
-79.293508,36.086236
-79.308465,36.088640
-79.279641,36.075626
-79.301651,36.082162
-79.293948,36.089131
-79.306541,36.063639
-79.296301,36.077115
-79.312909,36.081802
-79.306015,36.091822
-79.291984,36.070427
-79.286679,36.078172
-79.295071,36.089323
-79.300529,36.083711
-79.304633,36.068121
-79.289849,36.083641
-79.306092,36.077345
-79.288681,36.067949
-79.294746,36.096559
-79.305959,36.078417
-79.286555,36.079792
-79.284833,36.079124
-79.273890,36.080346
-79.292703,36.087727
-79.298447,36.064322
-79.296488,36.093295
-79.268012,36.086207
-79.310427,36.072450
-79.286756,36.081381
-79.296503,36.070168
-79.290256,36.101789
-79.317052,36.096097
-79.290554,36.081447
-79.290389,36.078647
-79.314078,36.064500
-79.319280,36.084581
-79.294438,36.066214
-79.288548,36.073264
-79.297336,36.072109
-79.285537,36.068347
-79.303472,36.064008
-79.285677,36.066909
-79.265610,36.087428
-79.293252,36.066414
-79.292674,36.079797
-79.288348,36.082730
-79.304765,36.074317
-79.287834,36.079221
-79.270959,36.081287
-79.312252,36.065550
-79.292363,36.071748
-79.297572,36.085121
-79.313239,36.066996
-79.299141,36.088082
-79.290134,36.074997
-79.290509,36.089916
-79.295222,36.075786
-79.278785,36.089590
-79.307575,36.073518
-79.299130,36.064832
-79.311942,36.062496
-79.290313,36.094414
-79.300178,36.071196
-79.306970,36.093726
-79.286142,36.076579
-79.300765,36.079860
-79.299737,36.074614
-79.292400,36.088886
-79.304704,36.071742
-79.295159,36.095155
-79.299864,36.074127
-79.291127,36.096845
-79.289047,36.084831
-79.297803,36.062670
-79.302634,36.091576
-79.287254,36.090691
-79.301408,36.075562
-79.307818,36.082256
